timestamp,vehicle_id,latitude,longitude,speed,bearing,trip_id,route_id
1740436503,2304,33.72182083129883,-84.16647338867188,,332.0,9917686,24483
1740436503,2305,33.739601135253906,-84.21800231933594,4.470399856567383,172.0,9894755,24481
1740436503,2306,33.71710968017578,-84.31046295166016,0.44703999161720276,180.0,9877677,24442
1740436503,2310,33.7960205078125,-84.27783203125,2.2351999282836914,312.0,9885336,24460
1740436503,2312,33.894840240478516,-84.23760986328125,,90.0,9897685,24488
1740436503,2314,33.77376174926758,-84.37064361572266,,270.0,9891937,24474
1740436503,2315,33.769290924072266,-84.22955322265625,,,9892873,24477
1740436503,2316,33.76060104370117,-84.29219818115234,8.940799713134766,336.0,9874824,24433
1740436503,2318,33.75373840332031,-84.39208221435547,,304.0,9875682,24435
1740436503,2319,33.74592971801758,-84.34931945800781,13.411199569702148,180.0,9885069,24459
1740436503,2320,33.71918869018555,-84.15312194824219,17.88159942626953,108.0,9894727,24481
1740436503,2321,33.85963821411133,-84.33917999267578,,180.0,9876173,24437
1740436503,2322,33.7884407043457,-84.1878433227539,,68.0,9917637,24483
1740436503,2323,33.74209976196289,-84.19629669189453,17.88159942626953,180.0,9893933,24479
1740436503,2324,33.77207946777344,-84.2528305053711,,280.0,9917594,24553
1740436503,2327,33.77217102050781,-84.25110626220703,,340.0,9893928,24479
1740436503,2328,33.7242317199707,-84.40779876708984,4.470399856567383,,9891375,24473
1740436503,2329,33.71746826171875,-84.42610931396484,,184.0,9887927,24465
1740436503,2331,33.62466812133789,-84.46695709228516,11.175999641418457,92.0,9890056,24470
1740436503,2332,33.562931060791016,-84.34464263916016,15.646400451660156,12.0,9905211,24514
1740436503,2334,33.6839714050293,-84.50218963623047,11.175999641418457,252.0,9887929,24465
1740436503,2337,33.73814010620117,-84.41092681884766,11.175999641418457,92.0,9891451,24473
1740436503,2339,33.57817077636719,-84.34085083007812,,180.0,9905148,24514
1740436503,2340,33.63515090942383,-84.49900817871094,13.411199569702148,176.0,9888397,24466
1740436503,2345,33.675418853759766,-84.44111633300781,4.470399856567383,272.0,9888351,24466
1740436503,2346,33.73691940307617,-84.39312744140625,,270.0,9880263,24449
1740436503,2348,33.66307830810547,-84.44583129882812,8.940799713134766,16.0,9890130,24470
1740436503,2349,34.03879165649414,-84.30941772460938,,340.0,10008522,24467
1740436503,2350,33.70790100097656,-84.4815902709961,8.940799713134766,352.0,9882799,24455
1740436503,2351,33.80644989013672,-84.39389038085938,,,9893480,24478
1740436503,2352,33.974510192871094,-84.34578704833984,26.822399139404297,204.0,10008642,24469
1740436503,2353,33.65903854370117,-84.5261001586914,15.646400451660156,284.0,9882800,24455
1740436503,2356,33.789188385009766,-84.38736724853516,,4.0,9965741,24693
1740436503,2357,33.82358169555664,-84.369873046875,,264.0,9965677,24692
1740436503,2359,33.75448989868164,-84.48149871826172,,268.0,9883148,24456
1740436503,2360,33.697391510009766,-84.42967224121094,6.705599784851074,188.0,9901993,24504
1740436503,2361,33.8508415222168,-84.36148071289062,8.940799713134766,36.0,9893482,24478
1740436503,2365,33.90201187133789,-84.37877655029297,13.411199569702148,28.0,9965698,24692
1740436503,2367,33.78736877441406,-84.4118423461914,2.2351999282836914,176.0,9873839,24431
1740436503,2369,33.87894821166992,-84.47139739990234,6.705599784851074,148.0,9873883,24431
1740436503,2375,33.78157043457031,-84.38684844970703,0.44703999161720276,352.0,9873886,24431
1740436503,2377,33.84843826293945,-84.37420654296875,4.470399856567383,120.0,9965633,24692
1740436503,2378,33.74055099487305,-84.41397857666016,,,9883147,24456
1740436503,2381,33.94384002685547,-84.35765075683594,11.175999641418457,124.0,10008523,24467
1740436503,2382,33.783939361572266,-84.41214752197266,,56.0,9873885,24431
1740436503,2383,33.970829010009766,-84.35897064208984,8.940799713134766,40.0,10008621,24469
1740436503,2385,33.78887176513672,-84.38623809814453,,28.0,9893479,24478
1740436503,2386,33.961849212646484,-84.36578369140625,6.705599784851074,184.0,10008567,24469
1740436503,2387,33.82963180541992,-84.3874282836914,,225.0,9893540,24478
1740436503,2388,33.771270751953125,-84.385986328125,,148.0,9965931,24695
1740436503,2403,33.82305145263672,-84.36955261230469,,60.0,9878989,24445
1740436503,2406,33.86458969116211,-84.30435943603516,13.411199569702148,44.0,9878922,24445
1740436503,2407,33.9022216796875,-84.28012084960938,,240.0,9878921,24445
1740436503,2431,33.82572937011719,-84.36589813232422,4.470399856567383,88.0,9878988,24445
1740436503,2432,33.8614501953125,-84.30818939208984,8.940799713134766,224.0,9878920,24445
1740436503,2434,33.831321716308594,-84.3427963256836,13.411199569702148,224.0,9878919,24445
1740436503,3502,33.67761993408203,-84.44032287597656,,225.0,9902709,24506
1740436503,3504,33.67559051513672,-84.44458770751953,,270.0,9888352,24466
1740436503,3511,33.567230224609375,-84.5807876586914,8.940799713134766,56.0,9902668,24506
1740436503,3513,33.554378509521484,-84.3637924194336,,172.0,9906376,24518
1740436503,3517,33.709861755371094,-84.44866943359375,15.646400451660156,60.0,9887849,24465
1740436503,3518,33.73674011230469,-84.39350128173828,2.2351999282836914,92.0,9880329,24449
1740436503,3520,33.51744079589844,-84.66976928710938,,212.0,9902291,24505
1740436503,3523,33.570220947265625,-84.55130767822266,17.88159942626953,264.0,9902706,24506
1740436503,3531,33.67856979370117,-84.43997192382812,,45.0,9886010,24461
1740436503,3532,33.6815299987793,-84.40776824951172,,180.0,9891418,24473
1740436503,3533,33.66326904296875,-84.38577270507812,0.44703999161720276,276.0,9881657,24452
1740436503,3534,33.725040435791016,-84.38854217529297,4.470399856567383,268.0,9881665,24452
1740436503,3536,33.65816116333008,-84.40818786621094,11.175999641418457,304.0,9905195,24514
1740436503,3538,33.651241302490234,-84.44847106933594,,8.0,9890122,24470
1740436503,3545,33.66128158569336,-84.41397857666016,6.705599784851074,124.0,9905170,24514
1740436503,3546,33.65314865112305,-84.44905853271484,6.705599784851074,4.0,10106650,24464
1740436503,3547,33.75397872924805,-84.39124298095703,,124.0,9880309,24449
1740436503,3549,33.6505012512207,-84.49005126953125,4.470399856567383,316.0,9887007,24464
1740436503,3552,33.72499084472656,-84.38848114013672,,92.0,9881712,24452
1740436503,3554,33.75419998168945,-84.3922119140625,,304.0,9881666,24452
1740436503,3555,33.59292984008789,-84.54924774169922,15.646400451660156,168.0,9902300,24505
1740436503,3556,33.63425827026367,-84.5315933227539,13.411199569702148,44.0,9887050,24464
1740436503,3558,33.62220001220703,-84.47441101074219,,176.0,9904381,24511
1740436503,3560,33.58700180053711,-84.51786804199219,13.411199569702148,284.0,9902707,24506
1740436503,3563,33.61983871459961,-84.54579162597656,,270.0,9887008,24464
1740436503,3568,33.6520881652832,-84.44853973388672,0.44703999161720276,208.0,9902299,24505
1740436503,3571,33.6391487121582,-84.36093139648438,,315.0,9881713,24452
1740436503,3572,33.62897872924805,-84.49185180664062,13.411199569702148,356.0,9902666,24506
1740436503,3573,33.7253303527832,-84.40795135498047,13.411199569702148,180.0,9891452,24473
1740436503,3576,33.57387924194336,-84.48970031738281,2.2351999282836914,204.0,9904369,24511
1740436503,3587,33.700809478759766,-84.42948150634766,,180.0,9966496,24447
1740436503,3601,34.05329132080078,-84.27889251708984,13.411199569702148,208.0,9965391,24493
1740436503,3602,33.75252914428711,-84.46896362304688,,201.0,9871460,24425
1740436503,3605,33.85948944091797,-84.33911895751953,,225.0,9893485,24478
1740436503,3606,33.92464065551758,-84.3780288696289,4.470399856567383,288.0,9965631,24692
1740436503,3608,34.06869125366211,-84.26425170898438,8.940799713134766,284.0,9965497,24508
1740436503,3610,33.94892120361328,-84.35823059082031,26.822399139404297,184.0,9965498,24508
1740436503,3611,33.7501106262207,-84.55130767822266,,45.0,9884595,24458
1740436503,3612,33.78750991821289,-84.38334655761719,,158.0,9965767,24693
1740436503,3615,33.950469970703125,-84.35745239257812,22.351999282836914,,10008586,24469
1740436503,3616,33.92073059082031,-84.34417724609375,2.2351999282836914,344.0,9965629,24692
1740436503,3617,33.9215087890625,-84.34416198730469,,284.0,9965630,24692
1740436503,3618,34.097618103027344,-84.25946807861328,4.470399856567383,196.0,9899358,24496
1740436503,3619,34.0218505859375,-84.32414245605469,4.470399856567383,288.0,9965514,24508
1740436503,3621,33.51237869262695,-84.36002349853516,17.88159942626953,140.0,9905171,24514
1740436503,3624,33.55073928833008,-84.43643188476562,13.411199569702148,272.0,9890033,24470
1740436503,3625,33.559261322021484,-84.51363372802734,15.646400451660156,96.0,9890057,24470
1740436503,3629,33.654850006103516,-84.48478698730469,15.646400451660156,256.0,9902708,24506
1740436503,3630,33.564231872558594,-84.40834045410156,6.705599784851074,4.0,9890121,24470
1740436503,3631,33.70259094238281,-84.4720230102539,,96.0,9887848,24465
1740436503,3633,33.551368713378906,-84.47274780273438,22.351999282836914,276.0,9890129,24470
1740436503,3634,33.746490478515625,-84.3792724609375,,356.0,9903782,24509
1740436503,3635,33.72697067260742,-84.33329010009766,11.175999641418457,336.0,9877301,24441
1740436503,3636,33.80152130126953,-84.25498962402344,13.411199569702148,52.0,9917251,24555
1740436503,3637,33.74943923950195,-84.38510131835938,,172.0,9892831,24477
1740436503,3638,33.77128982543945,-84.32077026367188,,315.0,9871140,24424
1740436503,3639,33.65789031982422,-84.2853012084961,4.470399856567383,92.0,9874823,24433
1740436503,3640,33.84246826171875,-84.20098114013672,,180.0,9917779,24486
1740436503,3641,33.65370178222656,-84.2361831665039,,270.0,9874831,24433
1740436503,3643,33.740020751953125,-84.35381317138672,,259.0,9892832,24477
1740436503,3644,33.7677116394043,-84.2837905883789,13.411199569702148,304.0,9894246,24480
1740436503,3645,33.78818130493164,-84.18975830078125,,90.0,9917635,24483
1740436503,3646,33.793609619140625,-84.29090881347656,,104.0,9877954,24443
1740436503,3647,33.76947021484375,-84.22888946533203,,272.0,9895194,24482
1740436503,3648,33.70951843261719,-84.2458724975586,11.175999641418457,104.0,9903802,24509
1740436503,3649,33.703460693359375,-84.17466735839844,6.705599784851074,264.0,9917630,24483
1740436503,3650,33.78990936279297,-84.1820297241211,,244.0,9917687,24483
1740436503,3653,33.733158111572266,-84.25080108642578,,275.0,9889016,24468
1740436503,3656,33.75910949707031,-84.34921264648438,6.705599784851074,172.0,9891882,24474
1740436503,3657,33.77219009399414,-84.25141143798828,,304.0,9917855,24486
1740436503,3658,33.694190979003906,-84.09796142578125,,225.0,9894756,24481
1740436503,3660,33.70454025268555,-84.14692687988281,0.44703999161720276,316.0,9893909,24479
1740436503,3661,33.71131896972656,-84.18871307373047,11.175999641418457,88.0,9889064,24468
1740436503,3662,33.772220611572266,-84.25261688232422,,288.0,9875644,24435
1740436503,3664,33.75934982299805,-84.29158020019531,11.175999641418457,152.0,9874900,24433
1740436503,3665,33.84300994873047,-84.25679016113281,,180.0,9897992,24489
1740436503,3666,33.85496139526367,-84.20954895019531,,180.0,9885316,24460
1740436503,3667,33.79502868652344,-84.22615814208984,,225.0,9917786,24486
1740436503,3668,33.77180099487305,-84.3869400024414,,270.0,9891881,24474
1740436503,3669,33.76921081542969,-84.25193786621094,6.705599784851074,148.0,9894726,24481
1740436503,3670,33.74708938598633,-84.29376983642578,13.411199569702148,272.0,9875643,24435
1740436503,3672,33.758460998535156,-84.16790771484375,15.646400451660156,320.0,9893926,24479
1740436503,3674,33.714900970458984,-84.24211120605469,20.11680030822754,280.0,9903781,24509
1740436503,3675,33.6905517578125,-84.2612075805664,,204.0,9895178,24482
1740436503,3677,33.810890197753906,-84.18324279785156,,156.0,9917202,24555
1740436503,3678,34.281978607177734,-83.65576171875,,164.0,9894757,24481
1740436503,3682,33.737060546875,-84.43583679199219,,209.0,9966171,24696
1740436503,3683,33.818519592285156,-84.41678619384766,8.940799713134766,144.0,9873840,24431
1740436503,3684,33.889801025390625,-84.38150024414062,,184.0,9965632,24692
1740436503,3687,33.68933868408203,-84.50724792480469,,,9966026,24697
1740436503,3689,33.844478607177734,-84.37007141113281,,236.0,9893539,24478
1740436503,3691,33.92103958129883,-84.34410095214844,,180.0,10008568,24469
1740436503,3692,33.681331634521484,-84.40754699707031,8.940799713134766,356.0,9891374,24473
1740436503,3693,33.68894958496094,-84.33706665039062,,312.0,9880284,24449
1740436503,3694,33.67499923706055,-84.39338684082031,,4.0,9901954,24504
1740436503,3697,33.711631774902344,-84.44335174560547,0.44703999161720276,252.0,9887926,24465
1740436503,3701,33.727928161621094,-84.28926086425781,,235.0,9873414,24430
1740436503,3703,33.95024108886719,-84.3361587524414,2.2351999282836914,276.0,9899577,24498
1740436503,3712,33.685970306396484,-84.44190979003906,4.470399856567383,284.0,9886587,24463
1740436503,3713,33.71746826171875,-84.42577362060547,,16.0,9900709,24501
1740436503,3714,33.72692108154297,-84.29187774658203,2.2351999282836914,40.0,9873384,24430
1740436503,3715,33.75373077392578,-84.3658218383789,,90.0,9873385,24430
1740436503,3716,33.818599700927734,-84.35234832763672,6.705599784851074,112.0,9917584,24428
1740436503,3721,33.683101654052734,-84.50637817382812,0.44703999161720276,172.0,9902999,24507
1740436503,3723,33.73701095581055,-84.3946533203125,,180.0,9966518,24447
1740436503,3724,33.69520950317383,-84.44847869873047,,315.0,9890414,24471
1740436503,3725,33.67815017700195,-84.43988037109375,,140.0,9890440,24471
1740436503,3727,33.706520080566406,-84.3794937133789,15.646400451660156,332.0,9900327,24500
1740436503,3728,33.66242980957031,-84.41493225097656,8.940799713134766,304.0,9901493,24503
1740436503,3729,33.70719909667969,-84.45520782470703,,90.0,9900710,24501
1740436503,3730,33.73263931274414,-84.39356231689453,8.940799713134766,356.0,9966495,24447
1740436503,3733,33.65909957885742,-84.4299087524414,11.175999641418457,272.0,9901533,24503
1740436503,3734,33.69853973388672,-84.43609619140625,22.351999282836914,292.0,9903041,24507
1740436503,3735,33.73569869995117,-84.41329956054688,,180.0,9900353,24500
1740436503,3737,33.80427169799805,-84.33409118652344,,,9917576,24428
1740436503,3742,33.91619110107422,-84.3980712890625,13.411199569702148,64.0,9899386,24497
1740436503,3743,33.77455139160156,-84.29821014404297,6.705599784851074,88.0,9897362,24487
1740436503,3748,33.753639221191406,-84.34210205078125,0.44703999161720276,180.0,9875909,24436
1740436503,3749,33.75777816772461,-84.35327911376953,0.44703999161720276,308.0,9917577,24428
1740436503,3757,33.76216125488281,-84.2232437133789,13.411199569702148,180.0,9875888,24436
1740436503,3758,33.71691131591797,-84.43762969970703,4.470399856567383,180.0,9886614,24463
1740436503,4595,33.70473098754883,-84.11489868164062,8.940799713134766,24.0,9895147,24482
1740436503,4596,33.810829162597656,-84.19367218017578,,,9917784,24486
1740436503,4598,33.78705978393555,-84.19605255126953,0.44703999161720276,84.0,9917634,24483
1740436503,4600,33.70294189453125,-84.35253143310547,8.940799713134766,316.0,9880283,24449
1740436503,4601,33.863739013671875,-84.28901672363281,0.44703999161720276,52.0,9879858,24448
1740436503,4603,33.88703918457031,-84.22512817382812,4.470399856567383,316.0,9897655,24488
1740436503,4605,33.706581115722656,-84.27198028564453,0.44703999161720276,168.0,9885068,24459
1740436503,4607,33.83256149291992,-84.24488830566406,26.822399139404297,232.0,9898008,24489
1740436503,4609,33.67354965209961,-84.27704620361328,,268.0,9874832,24433
1740436503,4612,33.90288162231445,-84.28009796142578,,236.0,9897645,24488
1740436503,4613,33.77634048461914,-84.28089141845703,8.940799713134766,172.0,9917252,24555
1740436503,4614,33.75981903076172,-84.18177032470703,15.646400451660156,272.0,9895177,24482
1740436503,4615,33.772918701171875,-84.29531860351562,6.705599784851074,300.0,9874833,24433
1740436503,4617,33.75318145751953,-84.30499267578125,,,9903786,24509
1740436503,4618,33.737770080566406,-84.24432373046875,6.705599784851074,272.0,9892833,24477
1740436503,4619,33.87813949584961,-84.26898193359375,4.470399856567383,216.0,9898228,24490
1740436503,4620,33.79029846191406,-84.30608367919922,,276.0,9877927,24443
1740436503,4621,33.88798141479492,-84.30481719970703,,225.0,9875216,24434
1740436503,4622,33.85009002685547,-84.2063217163086,,324.0,9917787,24486
1740436503,4624,33.68907928466797,-84.3148422241211,0.44703999161720276,160.0,9877337,24441
1740436503,4626,33.71385955810547,-84.12399291992188,,316.0,9894715,24481
1740436503,4628,33.567649841308594,-84.5802230834961,2.2351999282836914,60.0,9902292,24505
1740436503,4632,33.723838806152344,-84.572509765625,,96.0,9966170,24696
1740436503,4633,33.70151901245117,-84.50621795654297,2.2351999282836914,12.0,9965980,24697
1740436503,4636,33.7719612121582,-84.42890167236328,4.470399856567383,272.0,9880741,24450
1740436503,4637,33.75437927246094,-84.47870635986328,15.646400451660156,96.0,9965979,24697
1740436503,4639,33.759071350097656,-84.50476837158203,,316.0,9884716,24458
1740436503,4641,33.76839828491211,-84.47123718261719,4.470399856567383,140.0,9882419,24454
1740436503,4642,33.754608154296875,-84.49774932861328,17.88159942626953,296.0,9966027,24697
1740436503,4644,33.82707977294922,-84.4165267944336,11.175999641418457,16.0,9873884,24431
1740436503,4646,33.77185821533203,-84.47355651855469,13.411199569702148,356.0,9882477,24454
1740436503,4647,33.764739990234375,-84.45113372802734,,90.0,9965884,24695
1740436503,4649,33.78784942626953,-84.43544006347656,11.175999641418457,116.0,9876452,24438
1740436503,4651,33.7641716003418,-84.53251647949219,,60.0,9884718,24458
1740436503,4653,33.77286911010742,-84.41728973388672,,,9870727,24423
1740436503,4660,33.757469177246094,-84.50221252441406,13.411199569702148,132.0,9884597,24458
1740436503,4661,33.753849029541016,-84.47396087646484,4.470399856567383,112.0,9884598,24458
1740436503,4663,33.82352066040039,-84.36952209472656,,225.0,9965635,24692
1740436503,4664,33.7761116027832,-84.4736099243164,11.175999641418457,124.0,9880702,24450
1740436503,4670,33.80284118652344,-84.42922973632812,,45.0,9884607,24458
1740436503,4671,33.799400329589844,-84.47550964355469,,,9900044,24499
1740436503,4673,33.72602081298828,-84.59033966064453,8.940799713134766,8.0,9884717,24458
1740436503,4676,33.925689697265625,-84.30902099609375,,136.0,9892143,24475
1740436503,4677,33.82501983642578,-84.29045104980469,,280.0,9876967,24440
1740436503,4678,33.82265853881836,-84.36962127685547,,184.0,9917575,24428
1740436503,4681,33.91680908203125,-84.299072265625,6.705599784851074,216.0,9898434,24491
1740436503,4682,33.82331848144531,-84.370361328125,,,9876968,24440
1740436503,4684,33.714969635009766,-84.21476745605469,,276.0,9903777,24509
1740436503,4685,33.84090042114258,-84.31385803222656,15.646400451660156,256.0,9879828,24448
1740436503,4686,33.76871109008789,-84.25167846679688,6.705599784851074,160.0,9889050,24468
1740436503,4688,33.75606155395508,-84.35269927978516,,156.0,9877304,24441
1740436503,4689,33.844459533691406,-84.33924102783203,,4.0,9917593,24553
1740436503,4691,33.7811393737793,-84.38643646240234,,4.0,9877926,24443
1740436503,4692,33.7877311706543,-84.2350082397461,6.705599784851074,348.0,9897964,24489
1740436503,4693,33.773799896240234,-84.36222076416016,,92.0,9871139,24424
1740436503,4695,33.75638961791992,-84.34918212890625,2.2351999282836914,,9885038,24459
1740436503,4698,33.76128005981445,-84.1951904296875,4.470399856567383,116.0,9895195,24482
1740436503,4699,33.79636001586914,-84.30573272705078,13.411199569702148,176.0,9875246,24434
1740436503,4701,33.698551177978516,-84.09913635253906,,340.0,9895196,24482
1740436503,4703,33.739959716796875,-84.32060241699219,6.705599784851074,64.0,9892874,24477
1740436503,4704,33.75625991821289,-84.35283660888672,,152.0,9871832,24426
1740436503,4706,33.7264518737793,-84.11097717285156,13.411199569702148,164.0,9895176,24482
1740436503,4707,33.7263298034668,-84.25137329101562,11.175999641418457,176.0,9894267,24480
1740436503,4711,33.775840759277344,-84.28157806396484,2.2351999282836914,52.0,9917647,24483
1740436503,4712,33.77225875854492,-84.25177764892578,6.705599784851074,284.0,9897993,24489
1740436503,4713,33.721431732177734,-84.32160186767578,22.351999282836914,308.0,9903778,24509
1740436503,4714,33.792049407958984,-84.2582778930664,13.411199569702148,116.0,9917633,24483
1740436503,4715,33.70444107055664,-84.1454086303711,,232.0,9889015,24468
1740436503,4716,33.64146041870117,-84.25003051757812,,,9874812,24433
1740436503,4717,33.84458923339844,-84.31504821777344,2.2351999282836914,168.0,9898219,24490
1740436503,4719,33.92567825317383,-84.27642822265625,17.88159942626953,64.0,9892404,24476
1740436503,4720,33.73316955566406,-84.20980072021484,17.88159942626953,108.0,9893878,24479
1740436503,4721,33.75621032714844,-84.16544342041016,8.940799713134766,180.0,9917636,24483
1740436503,4722,33.74671936035156,-84.36522674560547,,96.0,9875681,24435
1740436503,4724,33.81782150268555,-84.21495056152344,13.411199569702148,264.0,9917205,24555
1740436503,4725,33.71474838256836,-84.21379089355469,8.940799713134766,96.0,9893927,24479
1740436503,4726,33.83649826049805,-84.33673858642578,,48.0,9878987,24445
1740436503,4727,33.81084060668945,-84.18305969238281,,92.0,9917468,24556
1740436503,4731,33.6232795715332,-84.29120635986328,,135.0,9877336,24441
1740436503,4734,33.80752944946289,-84.31009674072266,11.175999641418457,16.0,9875217,24434
1740436503,4737,33.698978424072266,-84.09922790527344,,354.0,9889065,24468
1740436503,4738,33.76353073120117,-84.44119262695312,8.940799713134766,272.0,9965929,24695
1740436503,4741,33.74530029296875,-84.19599914550781,,348.0,9965636,24692
1740436503,4743,33.76475143432617,-84.39573669433594,,272.0,9965930,24695
1740436503,4744,33.820579528808594,-84.44776153564453,4.470399856567383,220.0,9878269,24444
1740436503,4745,33.72560119628906,-84.44658660888672,13.411199569702148,232.0,9966163,24696
1740436503,4748,33.72188949584961,-84.45899963378906,15.646400451660156,104.0,9966100,24696
1740436503,4750,33.78573989868164,-84.4277572631836,,356.0,9876476,24438
1740436503,4751,33.919090270996094,-84.37857055664062,,272.0,10008643,24469
1740436503,4753,33.78927993774414,-84.3871078491211,,356.0,9878243,24444
1740436503,4754,33.81919860839844,-84.45115661621094,,304.0,9882478,24454
1740436503,4755,33.753631591796875,-84.39199829101562,,120.0,9876451,24438
1740436503,4757,33.880279541015625,-84.46099853515625,,90.0,9873841,24431
1740436503,4758,33.789730072021484,-84.37606048583984,,228.0,9965740,24693
1740436503,4759,33.78936004638672,-84.3863525390625,,168.0,9893541,24478
1740436503,4760,33.738128662109375,-84.41670227050781,,264.0,9918052,24453
1740436503,4764,33.73857116699219,-84.42738342285156,13.411199569702148,96.0,9966093,24696
1740436503,4771,33.75442123413086,-84.3810806274414,6.705599784851074,272.0,9871459,24425
